,comm_1
4555,537665233
4556,152435629
4557,2287218816
4558,485262768
4559,232687939
4560,748342165
4561,2983476761
4562,1244875459
4563,1322229443306364928
4564,1077587935946555393
4565,2589921782
4566,2736455524
4567,1308257245793267712
4568,882731195834003457
4569,714948132434546688
4570,1311735576
4571,177942846
4572,1063709328
4573,1343746294301548545
4574,94237739
4575,1070345320943509505
4576,199387789
4577,227868211
4578,1914520982
4579,86632738
4580,118878820
4581,141327690
4582,173939496
4583,4197260183
4584,3298630245
4585,889336992231809024
4586,876225889025085441
4587,281194478
4588,901622103396552705
4589,781776114
4590,3960923056
4591,876169369650434048
4592,156078243
4593,2881252791
4594,1324052159579774976
4595,490958030
4596,852079916
4597,250245966
4598,171732427
4599,727706622194233346
4600,156824371
4601,2750775489
4602,373186248
4603,1368234500
4604,1237446284690276352
4605,3073852251
4606,141027864
4607,806127179306336258
4608,1139906940
4609,268468502
4610,29032459
4611,78185391
4612,19055241
4613,306472456
4614,1204872879751540736
4615,276987924
4616,2760447566
4617,201748934
4618,328223615
4619,234357270
4620,172119146
4621,746123742573662210
4622,204980591
4623,210152430
4624,1485208662
4625,85089899
4626,609123326
4627,296915439
4628,885626592529190915
4629,138178021
4630,3373326538
4631,170107350
4632,1348830334557835265
4633,821758699
4634,2690788899
4635,213821816
4636,88927116
4637,1115403616247058437
4638,841431193908367360
4639,2821225149
4640,18898168
4641,213633289
4642,420694530
4643,703896408
4644,1747333177
4645,135635672
4646,2557772984
4647,1213753074
4648,1048504060872220677
4649,2828570811
4650,544887816
4651,1033421448629702657
4652,2612636101
4653,1063556017164828673
4654,3131227931
4655,1344100118
4656,1656679944
4657,2370717732
4658,3665245097
4659,842901157
4660,1195797397105983489
4661,1141116444798795778
4662,364304602
4663,849782839801524224
4664,69800760
4665,295982030
4666,340962455
4667,1275265883045351424
4668,171266117
4669,952228929439457281
4670,3028952854
4671,1085294169554382848
4672,2628794173
4673,1364568619
4674,144750908
4675,2400296419
4676,187071064
4677,833671850
4678,2597372696
4679,635572582
4680,151186838
4681,749080145034637313
4682,3165521253
4683,420020785
4684,179709215
4685,151945976
4686,833954581
4687,29270036
4688,1165677762801262594
4689,2465348510
4690,757559605
4691,302008946
4692,1292794243757596674
4693,742745122815807488
4694,74316447
4695,49743454
4696,380487654
4697,1356747559314878469
4698,114401630
4699,1128715099554963457
4700,106537905
4701,1339874966100176896
4702,237845376
4703,786226742574755840
4704,2471585863
4705,2782454134
4706,227378737
4707,4626984256
4708,730567711017848832
4709,2726893935
4710,1004848037208969216
4711,1088913285766881281
4712,718566686153170945
4713,4323917001
4714,1311727996953337857
4715,205737695
4716,1337220781433106433
4717,2540508565
4718,187330639
4719,594844253
4720,2986366737
4721,149351572
4722,831612278042742784
4723,206241888
4724,1161817665918459904
4725,2861715868
4726,172707644
4727,1245721455956045824
4728,2370077589
4729,731408970
4730,2886199449
4731,196291739
4732,577280058
4733,1224041249323307009
4734,1054452526429470726
4735,1286062617187033088
4736,1268293454435692548
4737,969410997927768064
4738,1218927601902850051
4739,1442236609
4740,362312202
4741,1009490036621004802
4742,169113710
4743,1717288734
4744,1548052574
4745,245021048
4746,1341720787070414851
4747,153449654
4748,194330610
4749,183446128
4750,2890106843
4751,383458978
4752,178089144
4753,1383348187
4754,3060128991
4755,970447021948719104
4756,70414730
4757,48359660
4758,148201730
4759,224008567
4760,2432577514
4761,1078756839569920000
4762,4239931084
4763,1187498598004674560
4764,1159160942619500544
4765,1286294358
4766,178424019
4767,335081821
4768,1375985810
4769,976549020721172480
4770,4049021603
4771,4862319465
4772,1039571129613078529
4773,168849281
4774,101466705
4775,4050465335
4776,1344653507585040390
4777,332305405
4778,937274383
4779,43232370
4780,203575952
4781,1215247381073100801
4782,1371325473284894723
4783,719325852920594432
4784,4837696744
4785,966669078755672066
4786,165438598
4787,1099358013465468928
4788,340231397
4789,1321922007324381184
4790,1156416474392797185
4791,2902457518
4792,2237980691
4793,370478018
4794,254794775
4795,1470181062
4796,354443739
4797,3206698373
4798,195538930
4799,2330723140
4800,4417466061
4801,1164908636
4802,1273728870336905219
4803,955183701373210624
4804,922292263
4805,752538788
4806,536858083
4807,195018767
4808,1263140451349139459
4809,1345902409692930048
4810,1361482571142598658
4811,347340814
4812,381896364
4813,1243606257472286720
4814,1710560101
4815,335092058
4816,4286647702
4817,1338606804968878082
4818,223571003
4819,173591605
4820,3723570797
4821,1068373620097982465
4822,196342724
4823,724711872776249345
4824,1187891762318192640
4825,1066852177942102018
4826,208789709
4827,375123678
4828,351981681
4829,243846064
4830,4253114637
4831,146695878
4832,276210761
4833,360861089
4834,1015616840956104705
4835,830885125747593217
4836,953048806437851137
4837,2531359745
4838,187581443
4839,1084207618141360128
4840,770131894801399808
4841,1179190459
4842,222308805
4843,813804262614564868
4844,222531610
4845,12763522
4846,146631761
4847,3384615124
4848,490336219
4849,1113137204
4850,318119740
4851,1320922799653986305
4852,110446008
4853,368963840
4854,187737589
4855,27129818
4856,4175723770
4857,1243022201810550785
4858,171510876
4859,297767050
4860,1171518785720700928
4861,167674894
4862,94116623
4863,973681020200521730
4864,4495763723
4865,351789146
4866,1054384603069325312
4867,159993463
4868,4778174477
4869,177612041
4870,1287904592571899904
4871,4902537826
4872,803990678661435392
4873,254332074
4874,756945730170920960
4875,176673574
4876,1281071338430648320
4877,1193294520596783110
4878,701830206542258176
4879,2235473404
4880,2159459339
4881,150013267
4882,1245097814025211904
4883,1193667299737325568
4884,2574584230
4885,190454110
4886,1202276508
4887,758424068957831168
4888,4145398043
4889,260394332
4890,757942808
4891,171901333
4892,1412792414
4893,1205220073700577280
4894,3756447263
4895,204623876
4896,34330580
4897,843868338438787072
4898,1372025012
4899,1258460990
4900,2823448065
4901,1319195282
4902,220861731
4903,189389926
4904,119190116
4905,145276350
4906,183476628
4907,1265390321610960896
4908,1334707051
4909,848489190
4910,1097635261217951748
4911,1125429453314830336
4912,2947286673
4913,99160766
4914,1377831036
4915,705231625769132032
4916,1323144797121613826
4917,158156805
4918,144236530
4919,211600427
4920,1253779036951756800
4921,186287577
4922,715713128923795458
4923,1348444848551043074
4924,151107478
4925,494218672
4926,1191540692822249472
4927,1216076818584940545
4928,1232112270156713984
4929,3245260756
4930,1239283809239158784
4931,1096915514
4932,415031883
4933,1190767836
4934,3028718010
4935,124883739
4936,455116939
4937,273786651
4938,1002817833242382337
4939,225666682
4940,3718817721
4941,190142908
4942,3297489136
4943,273592879
4944,1191126689235054594
4945,1061643374
4946,3255052365
4947,853339022
4948,4703770231
4949,3332886232
4950,1175142159403630593
4951,4830229167
4952,176276685
4953,188442685
4954,3316003625
4955,1206992479045783554
4956,1303510098468372488
4957,700731250214973441
4958,272414473
4959,2453439166
4960,186132917
4961,170012707
4962,1599732480
4963,45735064
4964,1961266548
4965,186677887
4966,1070143885177995265
4967,1146623439106662400
4968,185012962
4969,135264221
4970,1162133144843300865
4971,945777090242207744
4972,158352889
4973,1338305927318016001
4974,208693643
4975,159584942
4976,1306969076963647490
4977,1253136349949018113
4978,205080537
4979,1228821708
4980,2698871801
4981,968670139
4982,1155253546394275840
4983,1295124857399762945
4984,143254173
4985,3154507437
4986,193537121
4987,1205712871302283264
4988,1309212678250991617
4989,1312865803390398466
4990,1056234834
4991,237504868
4992,1122185393368125440
4993,254858848
4994,1270739298434809857
4995,1318891785859497987
4996,67822415
4997,2673439637
4998,305560576
4999,4449919888
5000,1339745965448847365
5001,3377812745
5002,1278788328
5003,128032991
5004,1351290720238370824
5005,513051520
5006,1327274068438085640
5007,984893812341399553
5008,1032422459662786561
5009,147812741
5010,150653964
5011,470408037
5012,195854127
5013,1163864587118292992
5014,1082733009105809415
5015,2254877250
5016,1202671785327693826
5017,1310340847
5018,1046101104151461888
5019,199038582
5020,921608311002329090
5021,149177676
5022,4915799221
5023,1699615368
5024,173608031
5025,286377500
5026,3411036436
5027,2861681379
5028,349923903
5029,1341166163590598657
5030,403177236
5031,333598130
5032,994431243537338373
5033,1314547518064263168
5034,1188598369394008064
5035,2981594310
5036,2728314335
5037,867022580
5038,265187533
5039,718135766535299072
5040,820625425
5041,509673183
5042,469349784
5043,2464502696
5044,204614680
5045,287194322
5046,408402302
5047,1498592516
5048,262422301
5049,1011312969936973826
5050,633758749
5051,1131776096582684672
5052,341090455
5053,185370097
5054,1162444672289165313
5055,1086501990
5056,17089547
5057,1395804331
5058,1243305727269187586
5059,201543742
5060,72413649
5061,102458313
5062,60812956
5063,7727292
5064,1321909825706598412
5065,79899227
5066,1286480942819926018
5067,139187533
5068,704849325512216577
5069,220050502
5070,95049750
5071,211647718
5072,1018702575804256258
5073,2927744313
5074,82459649
5075,888367821146771456
5076,270904755
5077,271395205
5078,63102522
5079,1156377139731714049
5080,1059434582
5081,245350506
5082,1048984881131401217
5083,199444435
5084,92991216
5085,1307925620026945536
5086,1069066854
5087,292443531
5088,260814423
5089,1290448794140774400
5090,135607522
5091,1104116307484700672
5092,74652949
5093,119176094
5094,69415618
5095,3287015694
5096,982094748872654848
5097,3014877580
5098,481574267
5099,1212477183400108033
5100,4270011442
5101,202703390
5102,1185610554678923265
5103,358430626
5104,835935778530344960
5105,334406566
5106,1283083758187556865
5107,199696776
5108,998672430435569665
5109,159999798
5110,336984318
5111,1185694326489264129
5112,1351348833008168962
5113,245153343
5114,868932446
5115,545021982
5116,1979298152
5117,750117781266427904
5118,3227037382
5119,1053026875809943552
5120,876575329
5121,1160682155690905600
5122,57996881
5123,1339974666979586053
5124,3304322998
5125,1661146687
5126,191146384
5127,156494981
5128,1256710400323784704
5129,208976888
5130,48153465
5131,1180885464267534342
5132,2435979926
5133,254359387
5134,26952449
5135,3374854499
5136,1023008492117008384
5137,3179757299
5138,32779622
5139,1141747417844461570
5140,845703963823521793
5141,68333497
5142,229983088
5143,2788493685
5144,790557218
5145,1325226125954605058
5146,155773273
5147,2960226371
5148,1452978350
5149,831287425624375296
5150,144007022
5151,1329562546039365636
5152,1346778079751004161
5153,127066112
5154,60418470
5155,876357420
5156,1015236306639704066
5157,1227609854707150848
5158,106844985
5159,1145857085604802562
5160,22210953
5161,299809857
5162,578656274
5163,48162572
5164,186670336
5165,933034746061447169
5166,2904580162
5167,1017423073711095809
5168,175471431
5169,941444788406116352
5170,195971293
5171,1278851185202642946
5172,1223831475419852800
5173,175933707
5174,2792856278
5175,35737577
5176,208697212
5177,869603341478899715
5178,2589778093
5179,1073206317035241472
5180,488976692
5181,982788756548866049
5182,4925346508
5183,177624382
5184,1128767635
5185,343451265
5186,773127342818463744
5187,256121263
5188,1154072448
5189,4517917293
5190,1329415273103958019
5191,2280278693
5192,30141145
5193,186113337
5194,219679751
5195,997333362
5196,2393220954
5197,2453275273
5198,1263882036479094784
5199,4867527039
5200,2706843014
5201,2627226332
5202,765311228340240389
5203,1355874018
5204,934789917158395904
5205,1253466655650467849
5206,1044197900597825536
5207,838622136
5208,819727860432826368
5209,186897434
5210,1166735160483753987
5211,1279368781
5212,1211458087132905472
5213,1623498038
5214,61325428
5215,155748349
5216,236330229
5217,817557498
5218,822558392313057283
5219,145677457
5220,985512385569001472
5221,725123061352161280
5222,145880116
5223,4083267719
5224,385750323
5225,240093454
5226,186912015
