,comm_2
4402,891040207549628417
4403,1211425200769658880
4404,197234185
4405,1145892238406377473
4406,323883912
4407,1069462182
4408,2966829921
4409,74486388
4410,36248417
4411,2852568603
4412,2169379250
4413,1214380442
4414,1054467159852748802
4415,2772832577
4416,1273485744338694146
4417,2357546849
4418,1236993096728092673
4419,228240541
4420,1214269376385282049
4421,139797633
4422,938526808827408384
4423,139518375
4424,4427169567
4425,2155930008
4426,75355018
4427,1140715216042364928
4428,776966854581551104
4429,138885095
4430,250234516
4431,1950352964
4432,15377374
4433,868944979
4434,157176970
4435,913685186
4436,3316237804
4437,626464350
4438,4328085929
4439,1272593015471771649
4440,1380422640
4441,2985577983
4442,3797502927
4443,3983639621
4444,2161989312
4445,890062618228121600
4446,1286629976792539137
4447,155614034
4448,1580721241
4449,146054845
4450,2149777518
4451,2242784476
4452,77961758
4453,727396977214939136
4454,1132504807
4455,428700805
4456,1626451142
4457,3333351641
4458,1325778128439042049
4459,89588977
4460,141508805
4461,850928077983154176
4462,168255005
4463,96432785
4464,547450893
4465,1263212811217485824
4466,1669045920
4467,431181940
4468,289665448
4469,241523551
4470,1163237860578906113
4471,1344416425952370702
4472,36836312
4473,1305364141234888705
4474,859606094641078272
4475,1275619007853465600
4476,1001901679300829185
4477,4276948936
4478,1227967144668868608
4479,333193416
4480,827792460
4481,269367390
4482,179992566
4483,2669710398
4484,1291572830
4485,1301989945758883840
4486,1235038357249560576
4487,1305544428455710720
4488,1270856419202478081
4489,1201098299572457473
4490,1601455375
4491,4759340615
4492,1283113007472672768
4493,355526938
4494,200264886
4495,166378538
4496,139691464
4497,1194388305196015616
4498,265156572
4499,100418037
4500,1256987219719585792
4501,2361770156
4502,876092105378213888
4503,1428254352
4504,880393975
4505,794467656
4506,1422051493
4507,3245522651
4508,3075144796
4509,1141509546545942529
4510,1663856492
4511,2258334746
4512,1313814103
4513,276552857
4514,527524034
4515,1398542875
4516,1372570177
4517,183860838
4518,1165305056742334475
4519,728389688709550080
4520,127257918
4521,914218687632199682
4522,258308059
4523,938402941999964161
4524,170335394
4525,717823079
4526,214286475
4527,155959656
4528,1203813886627139585
4529,1034973940366618625
4530,1145000016177766400
4531,183249989
4532,2532917165
4533,2766869051
4534,2465028480
4535,4188531730
4536,181913714
4537,3423327995
4538,1191142063376613376
4539,4895545481
4540,153792131
4541,2629088519
4542,484476723
4543,2789983728
4544,1186649392566210560
4545,148768823
4546,837065060048637952
4547,3263879456
4548,145712636
4549,3021060701
4550,143892620
4551,2987324854
4552,1268688085279260674
4553,4202566685
4554,35763182
4555,76554791
4556,184096110
4557,1267611796392816642
4558,276659392
4559,1520324371
4560,180089727
4561,72287782
4562,2332755924
4563,144398782
4564,901988913102942210
4565,174881176
4566,1385960424
4567,423790085
4568,3321734585
4569,1317500188278259727
4570,1462292316
4571,2308476658
4572,4496019023
4573,57411670
4574,1259968555094888457
4575,1379639642
4576,2249096742
4577,1722628226
4578,883454682
4579,1070867357596291072
4580,123235295
4581,1249725409731715073
4582,3429240725
4583,869375207684878336
4584,1267491116368224260
4585,2421607366
4586,1338668552199483401
4587,2448182395
4588,2193389569
4589,221045115
4590,147340476
4591,39110694
4592,2155457142
4593,145777342
4594,1211090799724613632
4595,472063514
4596,1350849344606531585
4597,111050880
4598,1447226461
4599,4288524857
4600,2878886679
4601,143642462
4602,552063747
4603,2841646437
4604,61347334
4605,18530409
4606,4665455474
4607,1180106672787918849
4608,1084733904
4609,608118766
4610,1174840191422533633
4611,133528409
4612,820471045
4613,351816907
4614,127987377
4615,1303357423558758402
4616,150435937
4617,2191070167
4618,1005221068926222336
4619,875772715050971136
4620,275231458
4621,861165855102705664
4622,1035905065545068545
4623,4821994228
4624,1183567038469623808
4625,989105890140803072
4626,1357038716
4627,2869968983
4628,470770115
4629,1208127016190513154
4630,2973784264
4631,1298051770296365058
4632,2408274547
4633,2462029500
4634,61171497
4635,3247893218
4636,98214014
4637,960567906965884928
4638,141274487
4639,464140870
4640,1283800409069490176
4641,3041661829
4642,1196066287325241344
4643,1344153944
4644,911178634962046976
4645,1267602722339028994
4646,2877314889
4647,1001899514763120641
4648,2232198481
4649,862790545390940160
4650,160075279
4651,4197489880
4652,1030600807094382592
4653,1251735874724904960
4654,1328532351597547521
4655,884533848226373632
4656,3399583913
4657,1345270418
4658,200710475
4659,1628382379
4660,429861291
4661,1140082315567214593
4662,133819202
4663,1214230437490380805
4664,925765228977061888
4665,1265723856
4666,1215796938370691072
4667,156456743
4668,1272682283259101185
4669,1315787633868632064
4670,2233329533
4671,1336084633390358529
4672,1080198607414927361
4673,2235832363
4674,3408991853
4675,2692087551
4676,4226787794
4677,2969952340
4678,1283115782931652609
4679,228183218
4680,1314754772847734786
4681,1015796919891787776
4682,1228570076
4683,855194292867956738
4684,1193834610809081857
4685,328042728
4686,2271188936
4687,585269123
4688,988479168
4689,826835056043892738
4690,1162179788414574593
4691,4564550495
4692,3084877168
4693,231280523
4694,1343188315483353089
4695,1297703959
4696,2936675547
4697,1555868515
4698,2266712460
4699,1049437522114334720
4700,1184676436302598144
4701,903788416353140736
4702,704072713082691584
4703,1036459513065492482
4704,1482711872
4705,3320028886
4706,1312779787
4707,1320439940119957504
4708,1309226199051382787
4709,2523270666
4710,1046915070972911616
4711,3405872111
4712,2879795224
4713,162396398
4714,4755576141
4715,2837683727
4716,1148223355
4717,407347219
4718,1201662588523831296
4719,1288262147693334529
4720,1162185027716820994
4721,1023621300617654273
4722,1147279158151733248
4723,1158314231546220544
4724,1184948955374870528
4725,821167800802807810
4726,158156182
4727,1146541680113442816
4728,1144800717091278848
4729,1004865421
4730,1217382648
4731,4172295983
4732,1264840910497624064
4733,1834203572
4734,2520355542
4735,817986644
4736,3429290967
4737,1018191591771660288
4738,765528265159282689
4739,181371625
4740,162909555
4741,1190094885912797184
4742,33262696
4743,124609719
4744,2806458211
4745,329066852
4746,1081518468514697216
4747,1031723221224226816
4748,510840039
4749,551856599
4750,1243648334335705090
4751,1256595775250927617
4752,4262038000
4753,3353873417
4754,2986055927
4755,2323077499
4756,2317482398
4757,232025409
4758,204502692
4759,4197839734
4760,720296725047476224
4761,172055761
4762,4570277056
4763,624050894
4764,2876677073
4765,154280034
4766,956868600635195392
4767,296406987
4768,3539707936
4769,1304122820260233216
4770,146277271
4771,1139533007004610560
4772,3022828715
4773,2348873660
4774,254196055
4775,302696635
4776,316656539
4777,1254587829281308672
4778,1852970838
4779,921808775098626049
4780,76041701
4781,205439553
4782,770297440088064000
4783,629695906
4784,180103887
4785,4482388277
4786,705493300225175552
4787,325305676
4788,1273100911561379846
4789,3246563315
4790,1320230296323870720
4791,3333684345
4792,987455620453404674
4793,1253910819760492546
4794,179817660
4795,45560083
4796,832378106828746756
4797,303548553
4798,1008427774711918597
4799,1266376462568796160
4800,1202471894060011520
4801,729670919539597312
4802,1312115678917394434
4803,84339868
4804,2903191125
4805,2275264321
4806,170838504
4807,87516010
4808,811895605769412608
4809,1216018551192145925
4810,3064709854
4811,4036379481
4812,1286354405621739520
4813,339172805
4814,320493445
4815,256483447
4816,1373493192
4817,2536608796
4818,1228022594403799041
4819,2317913499
4820,1155996308295102464
4821,2981783609
4822,303944514
4823,957623318689058816
4824,885585453285552128
4825,1455702691
4826,1310750157638717442
4827,167563626
4828,959450282445934592
4829,1362386060861468672
4830,176456430
4831,1149763282120716290
4832,811482434
4833,277039825
4834,987707882
4835,933515555918761984
4836,1161732309567098880
4837,53552687
4838,74200962
4839,1177991074285068288
4840,582459393
4841,349958681
4842,1860942186
4843,270163271
4844,581976810
4845,2955256527
4846,2617590796
4847,1413815600
4848,587498428
4849,198908466
4850,911368489247625217
4851,1122616380002582528
4852,1223369502152445953
4853,1323743320795979780
4854,250159187
4855,811946084
4856,1017412286
4857,135295385
4858,159265994
4859,542672934
4860,834427030154387456
4861,143113689
4862,107434397
4863,1190320908084359168
4864,1298834949605335040
4865,1269837943390289920
4866,3809737937
4867,2810381412
4868,2954156955
4869,150469922
4870,2808236155
4871,1258524474804224001
4872,1261636880933752832
4873,69702091
4874,720016005414699009
4875,1121353224332763136
4876,1001278118634622976
4877,1452611137
4878,1333037366538342401
4879,1292872540776521729
4880,1135304945597595648
4881,1284349347589771266
4882,2716124489
4883,4529865315
4884,403001456
4885,372286079
4886,817670149398556672
4887,131264577
4888,1382978396
4889,527491877
4890,1880579005
4891,225567005
4892,1230447040016113665
4893,2976786351
4894,2867935457
4895,155646895
4896,2377347464
4897,1275858271677677569
4898,2426060864
4899,635738350
4900,603050359
4901,1684690212
4902,4398042921
4903,1250551566106537985
4904,355080244
4905,1287700918213976064
4906,1895410956
4907,1132071818
4908,1204948628286189568
4909,250234196
4910,1204261575428845574
4911,926969858281046017
4912,37712906
4913,780109893688758272
4914,543912465
4915,963174566
4916,2553326990
4917,2391804966
4918,612100817
4919,783179886
4920,267903502
4921,4043709495
4922,4422267497
4923,893486194469871616
4924,228551664
4925,856161510
4926,1268105618
4927,987145712931614721
4928,151165335
4929,962815988336119810
4930,123670671
4931,186478003
4932,3400214289
4933,548192394
4934,1154434765308813312
4935,1219630802427879424
4936,586402417
4937,1103097220763734016
4938,976559178
4939,2568338932
4940,633350878
4941,279725554
4942,280507727
4943,925128692115918848
4944,1115736890131406849
4945,252287992
4946,732015828489654272
4947,1205847754272104449
4948,597069558
4949,789130994800594944
4950,1176656237380952064
4951,1285725295253880832
4952,3116784754
4953,4924864895
4954,1258744683460689923
4955,1043222798875996169
4956,349245822
4957,1223977181271003137
4958,1350100738698051586
4959,726817284929544192
4960,889243711384715265
4961,716323196
4962,3339269463
4963,1140278356824535040
4964,2875038066
4965,1326146522216542208
4966,254300488
4967,4898606925
4968,2593855159
4969,3420438735
4970,883496928591347715
4971,942096446068797440
4972,1026054618537709568
4973,1258023902
4974,93021240
4975,1321119242809389056
4976,866826512149995520
4977,84638729
4978,3372409330
4979,127565235
4980,1300979715939938309
4981,766859640
4982,1650966114
4983,474201621
4984,1606942748
4985,309396226
4986,73487980
4987,2965848015
4988,507755897
4989,1359795775
4990,144021771
4991,87621589
4992,53222110
4993,455295564
4994,904400689308323840
4995,123066485
4996,127880158
4997,148180319
4998,289039317
4999,34044460
5000,3093063975
5001,236627237
5002,810285751
5003,608715545
5004,2490365096
5005,236694929
5006,883836293892984836
5007,4062955221
5008,89456382
5009,1320542500520603648
5010,218759249
5011,150057330
5012,760312058
5013,2505374887
5014,59659366
5015,2306911815
5016,3014497253
5017,1257661588565372928
5018,979470177690628103
5019,1275195517329444864
5020,813756059571601408
5021,838931300937523200
5022,1032329041188204544
5023,2325112119
5024,2508674962
5025,1218190546746904576
5026,383857045
5027,1043468253790711810
5028,965121788
5029,1949556306
5030,1151703945947078658
5031,2153901273
5032,254368257
5033,143641044
5034,502157358
5035,248754265
5036,3411799768
5037,2290446397
5038,1109998635297714181
5039,790324566
5040,4919694075
5041,986405883100958723
5042,1194718426880716800
5043,2456349795
5044,46907238
5045,3890551407
5046,165789271
5047,1329193080
5048,161501687
5049,172539302
5050,143931210
5051,1266239571315920900
5052,22046805
5053,2203948624
5054,13128922
5055,536369122
5056,915327899372331008
5057,720608026621788160
5058,548671283
5059,144637672
